#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_007880.1",242097,242597,"+",,"rpsE","FTL_RS01335","WP_003014361.1",166,"30S ribosomal protein S5"
"chromosome","NC_007880.1",242604,242789,"+",,"rpmD","FTL_RS01340","WP_003014363.1",61,"MULTISPECIES: 50S ribosomal protein L30"
"chromosome","NC_007880.1",242796,243227,"+",,"rplO","FTL_RS01345","WP_003014365.1",143,"50S ribosomal protein L15"
"chromosome","NC_007880.1",243238,244563,"+",,"secY","FTL_RS01350","WP_003014369.1",441,"preprotein translocase subunit SecY"
"chromosome","NC_007880.1",244587,244700,"+",,"rpmJ","FTL_RS01355","WP_003017816.1",37,"MULTISPECIES: 50S ribosomal protein L36"
"chromosome","NC_007880.1",244817,245173,"+",,"rpsM","FTL_RS01360","WP_003014373.1",118,"MULTISPECIES: 30S ribosomal protein S13"
"chromosome","NC_007880.1",245212,245601,"+",,"rpsK","FTL_RS01365","WP_003014376.1",129,"30S ribosomal protein S11"
"chromosome","NC_007880.1",245623,246243,"+",,"rpsD","FTL_RS01370","WP_003014378.1",206,"MULTISPECIES: 30S ribosomal protein S4"
"chromosome","NC_007880.1",246301,247272,"+",,,"FTL_RS01375","WP_003021582.1",323,"DNA-directed RNA polymerase subunit alpha"
"chromosome","NC_007880.1",247317,247754,"+",,"rplQ","FTL_RS01380","WP_003014382.1",145,"MULTISPECIES: 50S ribosomal protein L17"
"chromosome","NC_007880.1",247777,247917,"-",,,"FTL_RS10800","WP_155104733.1",46,"hypothetical protein"
"chromosome","NC_007880.1",247908,248734,"+",,,"FTL_RS10165","WP_011457355.1",275,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",249570,250565,"+",,,"FTL_RS01395","WP_003016509.1",331,"hypothetical protein"
"chromosome","NC_007880.1",250761,251641,"-",,,"FTL_RS10170","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",251632,251784,"+",,,"FTL_RS11045","WP_162925364.1",50,"hypothetical protein"
"chromosome","NC_007880.1",251803,253689,"+",,"htpG","FTL_RS01410","WP_003014393.1",628,"molecular chaperone HtpG"
"chromosome","NC_007880.1",253919,254799,"-",,,"FTL_RS10175","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",254991,256340,"-",,"gdhA","FTL_RS01425","WP_003014395.1",449,"NADP-specific glutamate dehydrogenase"
"chromosome","NC_007880.1",257786,258376,"+",,,"FTL_RS01435","WP_003014396.1",196,"hypothetical protein"
"chromosome","NC_007880.1",258389,259558,"+",,"lysA","FTL_RS01440","WP_003014397.1",389,"diaminopimelate decarboxylase"
"chromosome","NC_007880.1",259570,260949,"+",,,"FTL_RS01445","WP_003014398.1",459,"amino acid permease"
"chromosome","NC_007880.1",260991,261230,"-",,,"FTL_RS01450","WP_010031044.1",79,"hypothetical protein"
"chromosome","NC_007880.1",261426,261998,"-",,,"FTL_RS01455","WP_003014400.1",190,"methylated-DNA-"
"chromosome","NC_007880.1",262028,262747,"+",,,"FTL_RS01460","WP_003014401.1",239,"TVP38/TMEM64 family protein"
"chromosome","NC_007880.1",262750,264168,"+",,,"FTL_RS01465","WP_003014403.1",472,"FAD-dependent oxidoreductase"
"chromosome","NC_007880.1",264165,264764,"+",,,"FTL_RS01470","WP_003014407.1",199,"CDP-alcohol phosphatidyltransferase family protein"
"chromosome","NC_007880.1",265160,265876,"-",,,"FTL_RS01480","WP_003014410.1",238,"amino acid permease"
"chromosome","NC_007880.1",266075,267001,"+",,,"FTL_RS01485","WP_003014413.1",308,"DnaJ domain-containing protein"
"chromosome","NC_007880.1",266991,267875,"-",,,"FTL_RS01490","WP_003014415.1",294,"DMT family transporter"
"chromosome","NC_007880.1",268066,269262,"+",,,"FTL_RS01495","WP_003014417.1",398,"amino acid transporter"
"chromosome","NC_007880.1",269296,269652,"+",,,"FTL_RS01500","WP_003014420.1",118,"hypothetical protein"
"chromosome","NC_007880.1",270021,271964,"+",,,"FTL_RS01505","WP_010031040.1",647,"bifunctional (p)ppGpp synthetase/guanosine-3\\',5\\'-bis(diphosphate) 3\\'-pyrophosphohydrolase"
"chromosome","NC_007880.1",272080,272712,"-",,,"FTL_RS01510","WP_003014425.1",210,"DUF4124 domain-containing protein"
"chromosome","NC_007880.1",272789,273367,"-",,,"FTL_RS01515","WP_003014429.1",192,"DUF4124 domain-containing protein"
"chromosome","NC_007880.1",273455,274069,"+",,,"FTL_RS01520","WP_003014431.1",204,"hypothetical protein"
"chromosome","NC_007880.1",274076,274801,"-",,,"FTL_RS01525","WP_003014447.1",241,"MULTISPECIES: class I SAM-dependent methyltransferase"
"chromosome","NC_007880.1",274801,275679,"-",,,"FTL_RS01530","WP_003014452.1",292,"tyrosine recombinase XerC"
"chromosome","NC_007880.1",275689,276900,"-",,,"FTL_RS01535","WP_003018333.1",403,"amino acid transporter"
"chromosome","NC_007880.1",276924,277928,"-",,,"FTL_RS01540","WP_003018334.1",334,"ATP-grasp domain-containing protein"
"chromosome","NC_007880.1",277934,278146,"-",,,"FTL_RS11050","WP_011648573.1",70,"hypothetical protein"
"chromosome","NC_007880.1",278340,278783,"-",,"secB","FTL_RS01550","WP_003014455.1",147,"protein-export chaperone SecB"
"chromosome","NC_007880.1",278860,281394,"-",,"mutS","FTL_RS01555","WP_003014457.1",844,"DNA mismatch repair protein MutS"
"chromosome","NC_007880.1",281561,282508,"+",,,"FTL_RS01560","WP_003018337.1",315,"acetyl-CoA carboxylase carboxyltransferase subunit alpha"
"chromosome","NC_007880.1",282528,283031,"+",,,"FTL_RS01565","WP_010031036.1",167,"hypothetical protein"
"chromosome","NC_007880.1",283012,284025,"+",,,"FTL_RS01570","WP_003014462.1",337,"prepilin-type N-terminal cleavage/methylation domain-containing protein"
"chromosome","NC_007880.1",284034,285995,"+",,,"FTL_RS01575","WP_010031034.1",653,"hypothetical protein"
"chromosome","NC_007880.1",285992,286876,"+",,"murQ","FTL_RS01580","WP_003014464.1",294,"N-acetylmuramic acid 6-phosphate etherase"
"chromosome","NC_007880.1",286878,287273,"+",,,"FTL_RS01585","WP_003014466.1",131,"hypothetical protein"
"chromosome","NC_007880.1",287858,288310,"+",,,"FTL_RS01590","WP_011457357.1",150,"zeta toxin family protein"
"chromosome","NC_007880.1",289108,289662,"+",,,"FTL_RS10180","WP_003014475.1",184,"zeta toxin family protein"
"chromosome","NC_007880.1",289881,290054,"+",,,"FTL_RS10810","WP_011648577.1",57,"hypothetical protein"
"chromosome","NC_007880.1",290059,291357,"-",,,"FTL_RS01605","WP_003014477.1",432,"sodium:proton antiporter"
"chromosome","NC_007880.1",291367,292092,"-",,,"FTL_RS01610","WP_003014480.1",241,"hypothetical protein"
"chromosome","NC_007880.1",292094,293098,"-",,"trpS","FTL_RS01615","WP_003014483.1",334,"tryptophan--tRNA ligase"
"chromosome","NC_007880.1",293395,294009,"-",,,"FTL_RS01630","WP_003040486.1",204,"dephospho-CoA kinase"
"chromosome","NC_007880.1",294138,295274,"+",,,"FTL_RS01635","WP_003014485.1",378,"SAM-dependent methyltransferase"
"chromosome","NC_007880.1",295558,298239,"+",,"aceE","FTL_RS01640","WP_010031777.1",893,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type"
"chromosome","NC_007880.1",298257,299852,"+",,"aceF","FTL_RS01645","WP_003018356.1",531,"pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase"
"chromosome","NC_007880.1",299866,301278,"+",,"lpdA","FTL_RS01650","WP_003014488.1",470,"dihydrolipoyl dehydrogenase"
"chromosome","NC_007880.1",301648,302528,"+",,,"FTL_RS10190","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",302656,303303,"+",,,"FTL_RS01665","WP_003014492.1",215,"NUDIX hydrolase N-terminal domain-containing protein"
"chromosome","NC_007880.1",303321,303674,"+",,,"FTL_RS01670","WP_003014497.1",117,"ArsC family transcriptional regulator"
"chromosome","NC_007880.1",303698,304033,"-",,,"FTL_RS01675","WP_003014502.1",111,"hypothetical protein"
"chromosome","NC_007880.1",304210,304455,"-",,,"FTL_RS01680","WP_003014503.1",81,"hypothetical protein"
"chromosome","NC_007880.1",304533,305846,"-",,,"FTL_RS01685","WP_003014504.1",437,"NCS2 family permease"
"chromosome","NC_007880.1",305982,307499,"-",,,"FTL_RS01690","WP_011457361.1",505,"bifunctional aspartate transaminase/aspartate 4-decarboxylase"
"chromosome","NC_007880.1",310408,311661,"-",,,"FTL_RS01705","WP_003014506.1",417,"OmpA family protein"
"chromosome","NC_007880.1",311853,312317,"+",,"fkpB","FTL_RS01710","WP_003020784.1",154,"FKBP-type peptidyl-prolyl cis-trans isomerase"
"chromosome","NC_007880.1",312298,313254,"+",,"ispH","FTL_RS01715","WP_003018366.1",318,"4-hydroxy-3-methylbut-2-enyl diphosphate reductase"
"chromosome","NC_007880.1",313256,313618,"+",,"aroH","FTL_RS01720","WP_004336791.1",120,"chorismate mutase"
"chromosome","NC_007880.1",313627,314448,"+",,,"FTL_RS01725","WP_003026581.1",273,"phosphatidylcholine/phosphatidylserine synthase"
"chromosome","NC_007880.1",314453,314659,"-",,,"FTL_RS01730","WP_004336793.1",68,"hypothetical protein"
"chromosome","NC_007880.1",314829,315536,"+",,"tolQ","FTL_RS01735","WP_003018370.1",235,"MULTISPECIES: protein TolQ"
"chromosome","NC_007880.1",315552,315992,"+",,"tolR","FTL_RS01740","WP_003018371.1",146,"protein TolR"
"chromosome","NC_007880.1",315979,316890,"+",,"tolA","FTL_RS01745","WP_004336794.1",303,"cell envelope integrity protein TolA"
"chromosome","NC_007880.1",316902,318209,"+",,,"FTL_RS01750","WP_004336796.1",435,"protein TolB"
"chromosome","NC_007880.1",318219,318464,"+",,,"FTL_RS01755","WP_003026577.1",81,"hypothetical protein"
"chromosome","NC_007880.1",318483,319106,"+",,,"FTL_RS01760","WP_004336805.1",207,"OmpA family protein"
"chromosome","NC_007880.1",321013,321893,"+",,,"FTL_RS10200","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",321865,322074,"+",,,"FTL_RS01785","WP_003014717.1",69,"TIGR03643 family protein"
"chromosome","NC_007880.1",323554,325083,"+",,,"FTL_RS01800","WP_003014731.1",509,"cryptochrome/photolyase family protein"
"chromosome","NC_007880.1",325080,325217,"+",,,"FTL_RS01805","WP_003026569.1",45,"DUF2256 domain-containing protein"
"chromosome","NC_007880.1",325343,326275,"+",,,"FTL_RS01810","WP_003014732.1",310,"bile acid:sodium symporter family protein"
"chromosome","NC_007880.1",330636,331061,"-",,,"FTL_RS01840","WP_003014526.1",141,"DUF423 domain-containing protein"
"chromosome","NC_007880.1",331033,331913,"-",,,"FTL_RS10205","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",332031,332390,"-",,,"FTL_RS01855","WP_003014535.1",119,"DUF393 domain-containing protein"
"chromosome","NC_007880.1",332404,333258,"-",,,"FTL_RS01860","WP_003014538.1",284,"4-hydroxybenzoate octaprenyltransferase"
"chromosome","NC_007880.1",333261,333767,"-",,,"FTL_RS01865","WP_003014541.1",168,"chorismate lyase"
"chromosome","NC_007880.1",333866,334573,"+",,"rph","FTL_RS01870","WP_003014543.1",235,"ribonuclease PH"
"chromosome","NC_007880.1",334627,334950,"-",,,"FTL_RS01875","WP_003014552.1",107,"MULTISPECIES: hypothetical protein"
"chromosome","NC_007880.1",335055,335306,"-",,,"FTL_RS11055","WP_003014556.1",83,"MULTISPECIES: hypothetical protein"
"chromosome","NC_007880.1",336062,337135,"-",,"htpX","FTL_RS01890","WP_003014558.1",357,"zinc metalloprotease HtpX"
"chromosome","NC_007880.1",337139,337714,"-",,,"FTL_RS01895","WP_003014561.1",191,"MULTISPECIES: LemA family protein"
"chromosome","NC_007880.1",342870,343235,"-",,,"FTL_RS01925","WP_003014570.1",121,"winged helix-turn-helix transcriptional regulator"
"chromosome","NC_007880.1",343378,344031,"+",,,"FTL_RS01930","WP_003014571.1",217,"C39 family peptidase"
"chromosome","NC_007880.1",344351,345349,"+",,,"FTL_RS01940","WP_003014572.1",332,"NAD(P)-dependent glycerol-3-phosphate dehydrogenase"
"chromosome","NC_007880.1",345350,345886,"-",,,"FTL_RS01945","WP_003014574.1",178,"CvpA family protein"
"chromosome","NC_007880.1",345891,347261,"-",,"radA","FTL_RS01950","WP_003014576.1",456,"DNA repair protein RadA"
"chromosome","NC_007880.1",347269,348039,"-",,,"FTL_RS01955","WP_003014577.1",256,"PilZ domain-containing protein"
"chromosome","NC_007880.1",348036,348635,"-",,,"FTL_RS01960","WP_003014578.1",199,"DedA family protein"
"chromosome","NC_007880.1",348638,349696,"-",,"aroC","FTL_RS01965","WP_003014579.1",352,"chorismate synthase"
"chromosome","NC_007880.1",349837,350490,"-",,,"FTL_RS01970","WP_003014580.1",217,"PQ-loop repeat-containing protein"
"chromosome","NC_007880.1",350509,351021,"-",,"msrB","FTL_RS01975","WP_003014581.1",170,"peptide-methionine (R)-S-oxide reductase MsrB"
"chromosome","NC_007880.1",351182,351739,"+",,,"FTL_RS01980","WP_003014586.1",185,"superoxide dismutase family protein"
"chromosome","NC_007880.1",351743,352534,"+",,,"FTL_RS01985","WP_011457367.1",263,"sterol desaturase family protein"
"chromosome","NC_007880.1",352509,353903,"-",,,"FTL_RS01990","WP_003014592.1",464,"amino acid permease"
"chromosome","NC_007880.1",354053,354415,"+",,,"FTL_RS01995","WP_003018413.1",120,"phosphomannose isomerase type II C-terminal cupin domain"
"chromosome","NC_007880.1",355654,356844,"-",,,"FTL_RS02005","WP_003014600.1",396,"pyridoxal phosphate-dependent aminotransferase"
"chromosome","NC_007880.1",357047,357934,"+",,,"FTL_RS02010","WP_003018417.1",295,"cation diffusion facilitator family transporter"
"chromosome","NC_007880.1",358020,359669,"+",,"recN","FTL_RS02015","WP_003014601.1",549,"DNA repair protein RecN"
"chromosome","NC_007880.1",362697,363416,"+",,"lpxE","FTL_RS02035","WP_003014609.1",239,"lipid A 1-phosphatase LpxE"
"chromosome","NC_007880.1",363556,364404,"+",,"folD","FTL_RS02040","WP_003014628.1",282,"bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD"
"chromosome","NC_007880.1",364624,365667,"+",,,"FTL_RS02045","WP_003014629.1",347,"phosphoribosylformylglycinamidine cyclo-ligase"
"chromosome","NC_007880.1",365667,367979,"+",,"purD","FTL_RS02050","WP_010030542.1",770,"phosphoribosylamine--glycine ligase"
"chromosome","NC_007880.1",367983,368558,"+",,"purN","FTL_RS02055","WP_003014630.1",191,"phosphoribosylglycinamide formyltransferase"
"chromosome","NC_007880.1",368675,369166,"+",,"purE","FTL_RS02060","WP_003014631.1",163,"5-(carboxyamino)imidazole ribonucleotide mutase"
"chromosome","NC_007880.1",369170,370267,"+",,,"FTL_RS02065","WP_003014632.1",365,"5-(carboxyamino)imidazole ribonucleotide synthase"
"chromosome","NC_007880.1",371704,372234,"+",,,"FTL_RS02080","WP_003014637.1",176,"septation protein A"
"chromosome","NC_007880.1",372308,372559,"+",,,"FTL_RS02085","WP_003014639.1",83,"hypothetical protein"
"chromosome","NC_007880.1",372548,373564,"-",,"glk","FTL_RS02090","WP_003014642.1",338,"glucokinase"
"chromosome","NC_007880.1",373658,374410,"+",,"ubiE","FTL_RS02095","WP_003014645.1",250,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE"
"chromosome","NC_007880.1",374412,374999,"+",,,"FTL_RS02100","WP_011457370.1",195,"hypothetical protein"
"chromosome","NC_007880.1",374992,376650,"+",,"ubiB","FTL_RS02105","WP_003014650.1",552,"ubiquinone biosynthesis regulatory protein kinase UbiB"
"chromosome","NC_007880.1",376656,376994,"+",,,"FTL_RS02110","WP_003022010.1",112,"histidine triad nucleotide-binding protein"
"chromosome","NC_007880.1",377509,378162,"-",,,"FTL_RS02120","WP_003014657.1",217,"ComF family protein"
"chromosome","NC_007880.1",378140,378967,"+",,,"FTL_RS02125","WP_003025840.1",275,"biotin synthase"
"chromosome","NC_007880.1",378969,379844,"-",,,"FTL_RS02130","WP_003014659.1",291,"hypothetical protein"
"chromosome","NC_007880.1",379923,380771,"-",,"murB","FTL_RS02135","WP_003014661.1",282,"UDP-N-acetylmuramate dehydrogenase"
"chromosome","NC_007880.1",380779,382083,"-",,,"FTL_RS02140","WP_003014662.1",434,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"chromosome","NC_007880.1",382052,383449,"-",,"der","FTL_RS02145","WP_003014664.1",465,"ribosome biogenesis GTPase Der"
"chromosome","NC_007880.1",383686,384204,"-",,,"FTL_RS02150","WP_011457371.1",172,"hypothetical protein"
"chromosome","NC_007880.1",385054,385880,"-",,,"FTL_RS10215","WP_011457355.1",275,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",386267,388273,"-",,,"FTL_RS02170","WP_003014679.1",668,"M3 family metallopeptidase"
"chromosome","NC_007880.1",388365,388736,"+",,,"FTL_RS02175","WP_003014682.1",123,"Mth938-like domain-containing protein"
"chromosome","NC_007880.1",388817,389266,"+",,,"FTL_RS02180","WP_003014685.1",149,"hypothetical protein"
"chromosome","NC_007880.1",389927,390430,"+",,,"FTL_RS02190","WP_003014687.1",167,"hypothetical protein"
"chromosome","NC_007880.1",390463,390930,"+",,,"FTL_RS02195","WP_003014689.1",155,"lipoprotein"
"chromosome","NC_007880.1",391003,392445,"+",,,"FTL_RS02200","WP_003017861.1",480,"type IV pili glycosylation protein"
"chromosome","NC_007880.1",392499,394793,"-",,"topA","FTL_RS02205","WP_003014690.1",764,"type I DNA topoisomerase"
"chromosome","NC_007880.1",394992,395633,"+",,,"FTL_RS02210","WP_003014692.1",213,"ParA family protein"
"chromosome","NC_007880.1",395626,396540,"+",,,"FTL_RS02215","WP_003014694.1",304,"ParB/RepB/Spo0J family partition protein"
"chromosome","NC_007880.1",396554,397261,"+",,,"FTL_RS02220","WP_003014696.1",235,"glutamine amidotransferase"
"chromosome","NC_007880.1",397264,398145,"+",,,"FTL_RS02225","WP_003014698.1",293,"SGNH/GDSL hydrolase family protein"
"chromosome","NC_007880.1",398792,399412,"-",,,"FTL_RS02235","WP_003014702.1",206,"ribosomal RNA large subunit methyltransferase E"
"chromosome","NC_007880.1",399570,400037,"+",,,"FTL_RS02240","WP_003014703.1",155,"hypothetical protein"
"chromosome","NC_007880.1",400032,400517,"-",,,"FTL_RS02245","WP_003014705.1",161,"lipoprotein signal peptidase"
"chromosome","NC_007880.1",400504,403311,"-",,"ileS","FTL_RS02250","WP_011457376.1",935,"isoleucine--tRNA ligase"
"chromosome","NC_007880.1",403404,404324,"-",,"ribF","FTL_RS02255","WP_003014708.1",306,"bifunctional riboflavin kinase/FAD synthetase"
"chromosome","NC_007880.1",404475,406289,"+",,,"FTL_RS02260","WP_003017876.1",604,"NAD-dependent malic enzyme"
"chromosome","NC_007880.1",406452,408107,"+",,,"FTL_RS02265","WP_011457377.1",551,"DUF3573 domain-containing protein"
"chromosome","NC_007880.1",408242,409071,"+",,,"FTL_RS10220","WP_011457378.1",276,"IS630 family transposase"
"chromosome","NC_007880.1",410238,410840,"+",,,"FTL_RS02290","WP_003014750.1",200,"YigZ family protein"
"chromosome","NC_007880.1",410837,412060,"-",,,"FTL_RS02295","WP_010031526.1",407,"MFS transporter"
"chromosome","NC_007880.1",412077,414101,"-",,"metG","FTL_RS02300","WP_003014760.1",674,"methionine--tRNA ligase"
"chromosome","NC_007880.1",414671,415207,"-",,,"FTL_RS02315","WP_011457380.1",178,"NAD(P)H-dependent oxidoreductase"
"chromosome","NC_007880.1",421977,423032,"-",,,"FTL_RS02350","WP_010030927.1",351,"ligand-gated ion channel"
"chromosome","NC_007880.1",423165,423821,"-",,,"FTL_RS02355","WP_003014768.1",218,"site-2 protease family protein"
"chromosome","NC_007880.1",425025,425360,"+",,,"FTL_RS02360","WP_003017929.1",111,"MULTISPECIES: hypothetical protein"
"chromosome","NC_007880.1",425333,426184,"-",,"psd","FTL_RS02365","WP_003017935.1",283,"phosphatidylserine decarboxylase"
"chromosome","NC_007880.1",426283,427263,"+",,,"FTL_RS02370","WP_004336850.1",326,"hypothetical protein"
"chromosome","NC_007880.1",427272,428315,"+",,,"FTL_RS02375","WP_003017942.1",347,"bifunctional nicotinamide-nucleotide adenylyltransferase/Nudix hydroxylase"
"chromosome","NC_007880.1",428329,429696,"+",,"glmU","FTL_RS02380","WP_003027098.1",455,"bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU"
"chromosome","NC_007880.1",429717,431555,"+",,"glmS","FTL_RS02385","WP_003017948.1",612,"glutamine--fructose-6-phosphate transaminase (isomerizing)"
"chromosome","NC_007880.1",431645,432160,"+",,,"FTL_RS02390","WP_011457382.1",171,"GNAT family N-acetyltransferase"
